4.636109	0.903127
0.036184	3.312050
2.445529	3.240112
1.658471	3.993016
3.081607	2.715281
6.800751	2.714806
3.555864	2.777205
0.648618	2.376055
0.549984	0.399907
0.580202	5.361281
0.678934	4.096083
0.487396	3.385429
0.104784	0.716385
1.100183	1.965779
0.898477	3.180586
1.940796	2.010655
0.553568	3.746057
2.901318	0.889892
6.338713	1.748207
6.335448	3.682080
0.041102	2.531458
0.342408	4.168172
0.529318	0.301055
0.564016	2.421499
1.465510	2.165631
2.041812	1.596761
2.118359	0.582516
2.453607	2.352656
4.244054	1.513858
1.267550	1.995734
1.441278	5.440900
0.050721	3.593673
0.041063	1.777540
0.816385	1.697873
6.627578	3.497260
0.177947	3.084882
2.100190	2.209038
10.444562	2.027727
7.897867	4.486205
5.899666	1.791762
10.991321	1.104880
15.395506	2.027447
0.809327	3.627484
4.689191	0.555226
1.212608	3.602317
3.841347	4.107833
8.348375	4.371608
0.130068	1.345705
2.212819	3.094127
0.749410	2.045293
0.004046	2.653484
5.273429	1.618043
1.148203	1.392647
2.317957	2.315702
0.518270	2.017259
5.223537	0.729547
8.718752	1.184420
3.056887	1.071428
5.931066	2.383376
9.299941	4.293281
6.702399	1.408332
9.268326	3.383701
2.580990	6.194369
1.457192	1.166060
1.818752	7.053451
1.176810	4.267436
0.412573	4.519011
0.544095	2.783567
1.696200	2.435595
6.339692	2.571621
1.492697	1.550199
4.281322	3.453958
2.413636	0.331140
0.252592	3.899177
0.474963	3.885819
1.473639	1.588203
0.475303	3.157789
3.381749	1.738477
0.367754	2.641956
0.846307	3.182069
1.629989	0.333019
0.289102	5.735813
0.638497	3.526875
1.661864	1.781259
0.395274	2.982787
1.411264	2.183286
0.052188	2.579778
7.805083	0.221880
3.311229	3.384764
5.320125	3.674958
1.906859	1.206634
0.446560	2.876957
4.038502	4.545898
0.590785	3.840308
4.789760	0.597000
2.237389	1.458489
1.304221	5.927676
0.686767	1.433103
1.760028	10.358560
6.240851	9.696642
1.003645	1.943987
0.790757	1.949660
2.415402	3.487421
2.107854	1.321821
0.528328	8.181033
6.215478	2.590857
1.209796	1.933100
0.857690	3.408264
3.892070	3.863581
3.198313	2.164244
5.975439	5.295881
1.221345	2.028822
7.182115	2.707316
11.668854	0.927418
8.151842	1.615769
0.049430	3.179788
7.952539	10.740079
4.988718	0.756053
0.841507	5.634676
0.327350	6.347013
1.048290	3.406126
8.488147	4.613608
3.151416	2.089896
0.957324	3.494331
7.076727	8.263041
4.307763	1.046251
5.219635	3.550843
1.127205	1.223795
5.800531	2.086859
3.350919	1.669101
5.432795	2.306892
0.008374	1.774429
2.093750	1.162706
0.344119	2.594051
0.970380	1.495752
0.101917	1.100476
0.696674	2.724201
9.653781	3.225863
0.911835	2.125543
2.841495	3.283249
0.830013	0.390783
7.352225	4.362984
9.009589	6.040205
0.318708	1.018622
2.105080	4.964198
0.058352	2.586425
9.863363	3.870185
0.275954	2.162551
1.391522	0.789056
0.232786	3.969946
1.091249	6.395761
4.884953	0.598009
0.801646	1.543295
1.836600	2.020825
0.866178	2.336924
11.543627	2.845392
1.083974	4.442522
3.784587	9.907149
2.785062	0.866016
3.381458	2.088504
0.361202	0.229465
1.770054	3.298964
0.193423	6.328177
0.036356	1.048958
0.530426	3.108581
0.298148	1.041852
5.064234	3.884985
2.343234	4.203333
1.360950	1.134704
0.051647	0.607525
1.575000	1.201425
3.560844	3.572488
3.089096	3.927877
1.680046	1.675339
4.178128	2.748396
6.142273	2.882160
0.802087	2.342560
3.596529	4.775480
1.039736	1.359966
1.364692	2.679461
0.629327	3.262784
1.311283	2.039019
2.324875	3.171941
1.206703	1.844781
3.011794	1.582015
2.318577	9.608989
2.973112	0.821175
0.943056	1.279592
0.777140	1.026478
1.043418	2.896081
0.917053	2.507575
3.074758	2.457718
0.752645	4.535449
0.304442	1.674127
2.993039	1.535872
0.306665	2.336861
6.490061	5.891047
1.003689	11.041991
6.038689	3.269282
3.051814	1.253062
2.256520	3.137815
5.768509	3.161415
1.099805	5.848104
2.965750	3.526476
4.620723	0.558436
13.510296	4.939756
1.346461	2.844128
2.639834	4.008518
2.384971	2.216091
9.126426	1.516907
0.881444	1.094696
4.412971	2.814925
0.636022	2.143335
7.216254	4.827630
0.768648	2.394847
4.312517	0.888365
1.478851	2.570902
9.078838	1.454843
3.843960	4.655354
3.138145	2.391344
1.077416	1.632470
0.004667	5.081888
0.196302	1.789023
1.027157	7.357946
1.001599	2.375784
0.182163	2.700393
7.719931	5.889017
0.457205	2.900288
8.615148	3.213488
1.049166	2.681220
2.148848	1.278387
0.649677	3.199829
5.078077	2.841262
1.805569	1.458640
2.092464	4.297014
2.051218	1.930729
1.250966	3.284536
0.217898	3.192530
2.021337	2.615089
3.995203	3.913598
1.633377	2.249035
0.050703	2.153837
1.701077	4.718097
1.513923	4.566393
1.080121	0.230736
9.497334	3.546571
2.149000	1.234043
0.099806	1.127117
0.308316	3.135560
0.226735	3.574388
13.729366	1.846925
0.197727	4.322022
2.116494	3.015366
2.502874	3.043580
1.612102	2.972995
4.197729	2.190100
1.335014	2.459223
3.230506	1.017758
0.098144	2.457798
3.646166	5.174408
0.566081	5.349647
0.783316	2.757788
0.949992	3.808883
1.441886	3.061150
2.413506	4.845323
6.760290	5.319764
2.748662	0.797977
1.169522	2.094793
5.395324	3.575697
8.937717	1.707784
2.286501	1.581661
1.409751	1.310635
0.926636	2.703877
2.218733	2.221931
3.846945	0.325696
2.250393	3.612761
2.382383	2.216816
3.792667	2.218768
2.097943	6.283538
5.233554	1.369327
0.206938	1.326059
7.775111	1.339001
1.419383	3.502986
5.467608	6.202801
0.614835	2.349347
0.204226	0.856880
9.423936	1.750123
0.929395	1.152272
1.980992	2.249648
0.499930	1.228490
5.517510	4.780435
0.248039	3.388165
0.086158	2.016229
3.495977	1.218209
0.169337	1.893935
3.937997	4.695505
1.121935	1.304500
1.434605	3.002473
0.808803	1.823945
0.249192	4.048654
3.093757	3.022903
3.075570	2.877066
2.322967	6.220883
0.417657	2.041838
12.708445	3.548219
2.309571	2.906809
1.061723	4.120289
3.179685	3.042280
0.216303	3.636791
1.825966	4.153657
0.661090	1.888344
3.872968	4.650369
1.248642	1.767475
0.589491	0.967947
1.775402	3.155217
5.169467	2.522834
0.005754	0.337837
3.741661	5.293527
1.542453	3.844426
0.325161	0.864802
3.305919	1.676577
2.652854	1.007686
0.257215	3.526901
0.599814	1.571343
2.256616	3.064041
4.940564	2.510964
0.564918	2.618579
0.265752	4.109919
6.017230	4.792531
0.932740	4.399297
0.214734	4.117839
3.117301	2.401943
0.053953	1.785300
8.990327	3.392217
0.765301	9.701610
0.579275	2.831494
8.067600	1.779214
1.807422	3.475961
2.747651	4.442944
1.793266	3.938359
0.165212	1.729640
1.559860	2.392592
1.953155	2.264459
0.317960	4.436076
3.696068	2.642898
0.356111	1.418347
0.883351	0.669494
0.912620	4.366579
10.413051	1.828707
0.281543	4.110439
3.535705	0.739748
2.684191	2.161066
6.970889	3.549273
11.664789	1.288265
0.646672	1.652021
3.315227	4.852180
1.332196	3.172553
0.680847	4.008584
1.395079	1.357813
2.387966	0.702080
0.778932	3.287207
0.091934	3.797605
4.581337	2.770261
7.565116	3.504156
15.412433	2.743369
1.361665	5.329493
9.069623	3.786075
0.979788	2.735595
11.011027	2.399618
0.210606	5.730455
1.486211	2.293304
4.564928	7.659558
5.123557	6.140537
5.058355	3.696334
0.653757	1.308246
0.334995	3.842560
3.250559	2.690453
2.923746	1.335577
1.446893	2.646094
5.651802	5.050617
1.886171	5.134749
8.146218	2.285282
7.170389	3.737969
0.635602	1.990242
0.425869	9.137481
0.458350	1.646653
1.792844	1.663522
7.022683	1.914570
3.983028	0.579971
0.003118	0.722713
5.017862	2.699392
2.967225	2.899358
2.896340	1.814570
0.853465	0.644002
0.515932	6.993575
3.189384	3.109358
2.067332	4.477228
0.672929	1.268595
4.067176	2.868042
4.352987	0.515716
1.563159	2.283539
2.151151	5.235623
3.474658	2.705448
3.704512	1.765376
4.929375	0.571897
8.775625	1.346229
0.189277	4.912460
4.041090	5.361417
1.622978	2.222836
1.021810	4.464445
13.028750	2.135468
3.859568	2.963960
0.832589	3.058370
1.068549	3.894200
0.947399	4.214069
1.287682	6.079320
0.990175	2.532010
5.110404	2.098560
7.381028	3.410833
6.711438	1.877770
2.126859	4.349624
4.923729	1.022083
0.184465	1.244271
0.332822	1.857527
2.149888	3.948088
3.366203	1.098960
8.405131	3.047076
2.842889	1.983474
1.227623	2.064305
1.915352	2.903858
1.152863	3.466020
2.293139	1.864550
0.178248	2.276714
1.413593	2.607711
5.025343	1.830024
2.014177	3.096632
2.196883	2.871490
0.151507	1.825197
3.582939	2.395153
5.624444	2.195368
7.569253	3.331116
0.904233	4.730178
3.548542	1.686172
1.944894	3.346250
1.247796	7.072301
1.951463	1.190541
0.638216	2.952688
3.007588	2.914014
0.938590	1.366004
2.995699	1.498708
1.515878	2.622898
1.371805	4.411076
0.402914	4.617761
4.744761	7.404284
0.186650	1.589453
0.171079	3.096639
2.562959	3.175567
0.627878	2.080881
8.963111	1.834091
1.874432	0.934065
0.361909	5.575646
0.026231	4.050188
0.093404	1.912911
0.177032	2.356089
0.504572	2.768787
2.495252	1.345675
1.365848	4.125346
2.485998	3.968745
2.557444	3.693548
1.402140	3.361536
3.517258	1.093611
0.159907	1.501360
5.107823	5.499044
1.258319	2.055400
4.163325	3.392053
0.446723	3.787475
0.660421	0.891415
0.109078	2.614279
0.759713	2.488246
3.283611	4.563069
10.830628	3.539709
0.272200	3.195989
2.268053	4.547708
4.092985	2.426985
2.689816	0.746547
2.675822	1.362868
0.680267	2.949566
6.809050	1.820298
3.737455	2.562297
4.165986	0.993589
0.120100	5.045303
5.344101	4.000424
0.992032	1.553134
1.105348	5.295503
5.964170	3.744143
1.163999	3.447061
1.787107	0.956195
1.521718	2.784895
0.816292	1.119224
2.547432	2.544864
3.434337	5.451863
0.751158	6.102598
2.021701	4.520501
4.460550	3.365330
2.172643	2.733870
12.920309	3.626711
6.528161	1.876414
0.502020	4.807369
2.471390	2.804920
3.861121	0.761564
0.314158	1.365706
0.450091	5.576660
0.770472	2.220578
2.152335	1.833743
3.839812	2.646751
0.476281	4.111705
2.597936	1.878432
1.284201	2.781000
1.027099	1.366666
1.428438	2.080576
0.198187	2.439880
2.132124	1.583183
0.253638	1.993199
0.971115	4.690182
0.603060	3.563421
3.713807	2.373030
2.225545	1.667949
10.083500	2.335747
0.576996	5.544154
2.404932	2.678553
2.672521	1.513778
1.287649	1.586586
3.182547	4.725396
5.528393	2.667537
1.902865	1.215778
1.168643	3.576632
0.436261	7.133157
0.759930	1.886695
1.373101	6.605158
1.720953	7.490739
2.538825	2.539497
3.101094	5.163384
3.395101	1.015530
4.496724	2.569644
6.098458	0.932692
0.698070	2.684493
0.559921	2.524481
1.272536	1.738839
1.139571	1.249881
3.671345	2.468170
2.207475	3.049097
2.392903	1.595234
8.783428	1.028153
3.702762	0.596524
0.023161	2.031741
1.074555	3.198233
10.695095	1.172440
0.969363	1.149475
1.302939	0.312041
0.400610	0.786936
0.006149	0.992815
0.358658	1.481184
7.131032	3.566068
7.291531	6.246478
1.547998	1.492829
2.216923	3.728911
7.616944	3.822437
4.285902	1.587013
1.958859	2.079346
4.363608	4.123921
0.088221	3.268245
1.323107	2.164479
3.456061	1.379589
0.339363	3.602812
0.150027	1.436490
1.684462	0.824245
3.555465	3.843020
0.961359	1.969099
5.284849	3.736207
5.889344	2.929422
2.913927	3.009680
5.384851	1.150823
2.196260	3.603656
4.576315	4.739747
9.426827	3.859139
3.986247	6.689369
4.159702	0.846581
1.320071	4.398438
3.138575	2.454759
4.826642	3.678135
1.235786	2.181273
2.250283	1.671379
0.248081	0.966955
2.019630	1.357816
7.404314	1.344179
1.883704	3.849352
8.431867	2.488225
2.393303	1.706309
0.105407	4.977876
0.048216	1.923426
0.485654	3.007034
9.226977	3.796503
0.616288	2.251843
3.537075	3.822832
3.764331	2.255820
3.053212	3.724267
1.353081	1.656829
13.958278	1.379579
1.975183	1.119703
3.938863	1.399505
1.969286	1.163589
6.047224	7.347999
9.300611	1.701396
1.447405	4.116614
1.116465	4.991100
4.247985	1.370652
6.352522	0.397522
0.354339	4.313858
1.246459	3.910122
5.387098	3.728711
0.381512	1.611358
6.031466	2.955647
0.487515	5.508866
2.042481	2.133355
0.176328	3.908597
2.362119	0.367331
3.105953	1.763709
1.719936	5.416724
1.307387	3.453404
0.734695	1.406531
6.912329	3.099644
4.270864	5.623829
1.485897	5.096011
3.630664	1.662253
4.052556	2.507776
3.509919	2.261960
5.297484	6.771054
0.354812	4.269712
0.116717	1.995181
1.411569	5.222552
12.891704	0.752756
1.956117	6.130080
3.389985	5.485928
0.854478	0.857218
1.129901	2.144335
2.201813	1.694775
1.176430	3.934262
1.967475	5.869660
4.079581	4.848178
1.775182	3.625913
4.553475	1.280630
0.241647	2.184648
0.188541	3.296138
4.623135	5.101783
0.318610	1.419361
6.375066	0.902650
0.115954	4.172109
1.934815	3.810636
1.705582	0.926203
1.607402	5.298463
6.119173	3.022771
4.767787	0.690464
2.434695	1.156929
2.558893	0.677828
0.825922	0.684358
2.941293	0.452375
0.442991	2.319238
0.120891	1.607318
2.262864	1.316393
2.402385	1.960406
2.392954	2.200342
3.091405	1.778476
6.610532	2.720823
1.021036	3.950233
4.193915	1.659163
2.481611	1.170458
1.298110	0.903351
7.964923	5.147561
1.594766	1.135003
0.984407	4.154168
4.781235	4.300551
2.369106	0.408322
0.502622	1.601658
1.203778	4.247047
0.129388	3.539918
3.100690	3.721569
0.568173	1.879015
0.374294	4.000835
2.647684	4.300921
6.101683	2.697350
6.311112	3.380163
0.669463	5.212166
4.573641	4.195480
2.763497	1.387098
8.763160	3.910226
4.895656	3.167069
1.574919	0.855841
8.217128	1.001089
1.055779	7.827114
5.130646	2.721689
3.473848	2.264766
1.199620	2.744568
2.980187	3.933382
6.493097	2.406284
7.530984	7.722438
4.805685	3.937116
5.339267	2.481155
0.328852	2.653240
1.042479	3.279484
4.282849	0.713342
5.507393	2.501156
4.513872	0.388470
2.073935	1.206177
1.110433	1.292655
2.267475	0.621346
5.498770	1.587382
1.846158	4.231979
0.992416	1.218934
0.074354	3.131778
0.640347	2.715414
4.711833	5.552876
3.428028	2.803042
5.961262	3.444993
4.231751	2.140227
2.081826	3.816506
8.857237	8.644364
6.352563	1.698610
2.861421	0.871299
1.357303	0.715256
1.785683	3.018329
3.934603	4.093139
2.989648	1.991063
2.108120	2.461394
0.072515	2.903446
0.401771	6.513854
0.843639	0.855900
3.820255	1.482532
2.396939	6.625729
5.099125	0.551436
4.584163	2.986667
10.631539	3.676146
3.767556	2.409547
0.975563	3.991978
9.316729	2.309911
2.362561	1.820912
4.209470	5.171833
0.279531	6.341383
4.222149	2.109473
2.743478	0.761435
0.952797	1.917835
8.397418	3.825257
3.378596	2.175591
0.564159	1.169387
0.975404	0.626826
2.504612	3.100194
1.012292	7.331232
2.229903	5.435889
0.380936	5.532300
0.432540	3.688485
0.058759	1.423867
0.988040	1.169189
3.244747	1.220042
1.923248	5.831914
1.935343	4.508601
2.343390	2.005354
1.738118	0.453669
0.083962	5.468873
9.405401	3.897258
9.882857	2.982107
10.363170	2.125538
1.577478	2.819664
1.016438	1.485576
4.618817	3.828127
13.618972	3.147512
4.815351	3.255671
0.201459	8.302901
5.760324	3.678521
0.215557	4.359955
10.076598	3.157091
0.636129	3.074712
2.444613	3.650126
10.601499	2.653282
6.917294	2.186465
3.796376	3.332580
3.641492	2.225408
1.364037	2.237470
1.853771	1.396786
0.482243	2.893562
1.823375	6.253443
1.668875	1.219523
1.287639	1.419481
4.461537	4.811517
0.201619	2.777082
3.331622	2.149682
0.306323	3.202093
4.780792	2.527243
3.669931	2.487441
3.744337	3.116524
2.056687	1.734439
1.065791	1.085623
0.768001	1.909933
1.110542	2.723814
0.312008	3.168304
8.572532	3.557478
4.704591	1.934784
0.799099	1.714538
7.375722	3.340079
3.481846	5.292523
2.393958	1.350596
2.097470	3.308238
1.408466	2.487274
0.574371	3.550039
1.039144	1.856639
1.798683	2.307190
2.254398	1.952626
0.079751	2.254856
6.794685	5.317893
0.226429	0.695037
1.043391	1.490361
6.730661	2.004572
0.017935	2.355449
0.730042	4.032540
0.407795	1.474628
2.390933	4.860684
1.147972	2.149682
0.732218	2.627497
3.302976	7.595085
1.984655	3.030424
0.889122	2.244450
0.634185	2.873872
7.116517	0.937774
3.096054	3.541224
0.386221	1.571814
4.391402	1.787011
0.421763	1.097073
4.384707	1.610080
2.740031	2.192067
3.302437	0.654955
2.116633	1.358694
4.312500	4.953718
0.076585	2.561746
2.190584	3.478211
2.577437	2.140668
3.503114	1.337037
2.699004	3.212597
2.698924	2.513628
0.429709	3.231746
5.227937	2.076835
3.337739	3.316832
5.723366	3.064169
0.317608	2.805625
1.027088	1.900635
8.183491	3.081084
4.552628	1.034375
7.878765	3.462558
4.495730	4.161728
1.604130	3.576863
3.033480	3.387833
6.036607	3.027034
6.320428	2.295703
4.539894	4.643531
1.798445	3.663649
3.798525	0.849291
1.663683	1.021036
0.644449	2.603483
1.523267	2.941939
2.473884	0.767195
2.140720	6.808822
1.716788	1.477388
0.044117	1.536509
7.495489	2.929417
2.083134	5.739674
5.060883	0.666591
3.177494	4.160524
5.771699	4.088600
3.463971	2.879393
0.453237	0.755189
0.043680	0.219976
2.942581	5.789488
0.022033	1.546970
1.917325	2.574664
2.707558	0.758022
0.626516	1.401941
0.986902	2.496567
0.560598	5.225875
1.889503	3.615074
0.532390	3.063520
3.709405	1.951165
1.641387	2.125889
9.566605	5.394740
5.570688	2.327460
4.047940	1.439378
0.862953	3.377211
1.433659	1.438506
2.790742	2.640193
0.449987	1.277266
16.588181	1.886411
0.423725	2.510433
0.897124	1.213206
2.591430	0.970270
0.406783	1.659128
1.653188	2.232458
5.699928	2.753253
1.780128	1.843325
4.420819	4.866348
2.685192	5.094426
2.132979	2.547315
0.122336	1.530496
1.521649	3.222095
0.121522	3.945795
3.140580	2.224285
7.841686	2.491580
0.648960	1.808935
2.370823	5.641629
0.598182	1.833948
0.041167	3.191430
3.504657	5.200871
2.757970	1.568345
0.434484	2.502542
1.691411	0.803244
0.462120	10.486632
4.330668	1.857147
1.151438	4.601139
1.101015	1.002912
9.397081	4.229447
0.289224	2.333017
1.450695	2.253125
1.174838	4.938270
0.057939	1.788661
4.193951	5.407392
5.125261	6.008635
0.305513	5.487462
0.235280	1.586411
3.142772	4.904896
1.820206	3.954237
1.855483	4.666062
7.656186	1.726613
0.505001	13.108271
7.360373	1.671269
2.213001	2.518216
4.077101	2.362774
4.714270	2.520571
1.888515	3.236695
2.581565	1.581026
0.646137	11.473556
1.210738	7.737198
10.563200	0.987412
4.595949	2.429388
2.781027	2.539160
2.218588	2.536380
0.203014	1.728792
5.350552	2.344650
0.258625	1.724577
1.242437	2.289243
2.268137	2.295349
0.776255	4.462882
2.290153	1.810150
8.140214	2.022026
0.108576	2.812118
2.963209	2.429075
3.998400	1.727246
20.534009	2.151840
3.291443	3.297608
5.328096	4.038469
1.054205	3.273898
6.992548	1.779147
1.012494	4.834074
3.821559	2.371524
2.093170	1.689887
0.903966	2.889463
1.713411	2.828697
8.602445	2.109632
1.396509	0.755921
0.589203	3.215426
0.077533	1.767109
2.119090	4.512372
1.145810	4.933919
9.396438	2.086195
3.804749	5.329547
0.539959	4.904620
0.354638	1.920237
2.537975	5.149947
0.246105	3.662674
2.896958	2.362725
1.936046	1.986353
2.369209	2.602695
0.975484	3.982517
2.725414	1.507106
0.071583	3.057551
2.324484	3.419372
3.254620	3.851329
4.176059	0.888050
3.018144	3.168193
1.447217	0.957555
0.053752	1.607458
1.110377	3.285156
1.644940	1.955381
6.524336	3.621820
1.044475	4.280812
3.833761	2.068650
0.091002	1.169106
0.025178	2.384985
2.177057	1.630009
10.655377	4.904163
1.188351	1.238429
4.655639	2.802430
6.326939	2.769295
5.031511	6.072896
6.714482	4.014947
4.616446	0.911588
7.919190	4.465746
5.370546	6.422257
1.874645	2.569481
0.339988	3.236859
0.724585	4.299376
1.224610	0.993707
1.158857	3.331588
7.402476	2.973785
5.936047	2.417956
15.527242	3.254946
3.736066	0.990529
4.895021	1.479246
2.810874	2.811302
1.811917	2.956900
0.452469	5.018805
1.529877	1.977552
4.930408	1.463229
3.630483	2.218432
3.269979	0.966136
5.334894	2.454846
5.748194	2.734163
0.993666	2.287363
0.537285	2.638725
2.454051	1.166749
2.862097	2.598118
0.846016	1.498831
2.078809	5.351963
0.125060	4.699091
1.150183	1.158246
0.572374	3.427045
3.600144	2.467495
2.814103	2.439061
1.153036	1.125887
3.779679	7.524432
0.316500	4.566205
1.774409	3.301648
1.683470	3.706740
1.130839	1.823186
1.023624	3.109031
2.469061	2.017864
0.497087	1.437180
1.311949	4.345590
1.279995	8.040480
5.732953	2.003752
1.175123	4.489847
2.492285	3.270169
2.909478	3.394805
1.371235	2.790269
5.708367	1.058537
7.097856	4.426261
5.498183	1.777193
1.896094	3.607600
4.094012	5.424522
2.175445	4.554614
5.768753	2.096138
1.042197	2.661139
0.813541	3.719797
1.345183	5.585449
3.092834	2.020620
0.116113	1.308000
0.881403	0.794626
